string1,string2,match
California Institute of Technology,California Institute of Technology,1
Spotify,Spotify,1
Amazon.com,AMD Inc,0
Deloitte Consulting,Deloitte Consulting,1
Harvard University,Goldman Sachs,0
John Smith,Adobe Systems,0
Raytheon Technologies,Raytheon Technologies,1
Microsoft Corporation,Lockheed Martin,0
Berkshire Hathaway,Berkshire Hathaway,1
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Uber Technologies,Massachusetts Institute of Technology,0
PayPal,PayPal,1
Microsoft Corporation,Microsoft Corporation,1
Siemens,Siemens,1
Accenture,Uber Technologies,0
Morgan Stanley,McKinsey & Company,0
Accenture,Space Exploration Technologies,0
Amazon.com,Adobe Systems,0
YouTube Videos,YouTube Videos,1
YouTube Videos,YouTube Videos,1
Tesla Motors,Tesla Motors,1
Netflix Streaming,Netflix Streaming,1
AMD Inc,Pfizer Pharmaceuticals,0
Snapchat,Jane Doe,0
Apple Inc,Spotify,0
Oracle Corporation,Oracle Corporation,1
Lyft Inc,Space Exploration Technologies,0
International Business Machines,International Business Machines,1
Cisco Systems,McKinsey & Company,0
SpaceX,SpaceX,1
Space Exploration Technologies,Morgan Stanley,0
Massachusetts Institute of Technology,Amazon.com,0
Tesla Motors,Moderna Inc,0
General Electric,Microsoft Corporation,0
Twitter,AMD Inc,0
Boeing,Boeing,1
Facebook Meta,Facebook Meta,1
YouTube Videos,YouTube Videos,1
PayPal,PayPal,1
Boston Dynamics,Boston Dynamics,1
Siemens,Moderna Inc,0
Moderna Inc,Moderna Inc,1
Johnson & Johnson,Johnson & Johnson,1
Twitter,John Smith,0
Adobe Systems,YouTube Videos,0
Citibank,Citibank,1
Twitter,Twitter,1
New York City,Siemens,0
Intel Corporation,Intel Corporation,1
Jane Doe,General Electric,0
JP Morgan Chase,JP Morgan Chase,1
Oracle Corporation,JP Morgan Chase,0
Boston Dynamics,Apple Inc,0
Jane Doe,Goldman Sachs,0
Apple Inc,Apple Inc,1
Uber Technologies,Uber Technologies,1
Cisco Systems,Facebook Meta,0
Lyft Inc,AMD Inc,0
Accenture,California Institute of Technology,0
Twitter,Twitter,1
Snapchat,Boston Dynamics,0
YouTube Videos,YouTube Videos,1
Apple Inc,New York City,0
Lockheed Martin,Lockheed Martin,1
Apple Inc,Netflix Streaming,0
John Smith,John Smith,1
Massachusetts Institute of Technology,Accenture,0
Lyft Inc,Lyft Inc,1
Samsung Electronics,Samsung Electronics,1
JP Morgan Chase,JP Morgan Chase,1
Snapchat,Airbnb,0
Adobe Systems,Adobe Systems,1
John Smith,Blue Origin,0
Oracle Corporation,Oracle Corporation,1
PayPal,PayPal,1
Jane Doe,Jane Doe,1
JP Morgan Chase,Space Exploration Technologies,0
Goldman Sachs,Boeing,0
YouTube Videos,General Electric,0
AMD Inc,AMD Inc,1
JP Morgan Chase,Adobe Systems,0
Massachusetts Institute of Technology,New York City,0
Tesla Energy,Tesla Energy,1
Lockheed Martin,Oracle Corporation,0
California Institute of Technology,SpaceX,0
Adobe Systems,Netflix Streaming,0
Harvard University,Harvard University,1
Wall Street,Wall Street,1
California Institute of Technology,Oracle Corporation,0
New York City,Apple Inc,0
Morgan Stanley,Morgan Stanley,1
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Morgan Stanley,Morgan Stanley,1
Citibank,Spotify,0
YouTube Videos,YouTube Videos,1
AMD Inc,Wall Street,0
Raytheon Technologies,Johnson & Johnson,0
Harvard University,Harvard University,1
YouTube Videos,YouTube Videos,1
PayPal,Space Exploration Technologies,0
Deloitte Consulting,Deloitte Consulting,1
California Institute of Technology,California Institute of Technology,1
PayPal,Jane Doe,0
SpaceX,Spotify,0
New York City,Lockheed Martin,0
Google LLC,Tesla Motors,0
PayPal,PayPal,1
Microsoft Corporation,Cisco Systems,0
SpaceX,SpaceX,1
Siemens,Raytheon Technologies,0
Lockheed Martin,Moderna Inc,0
YouTube Videos,YouTube Videos,1
Siemens,International Business Machines,0
Snapchat,Snapchat,1
California Institute of Technology,California Institute of Technology,1
Harvard University,Harvard University,1
Blue Origin,Blue Origin,1
Uber Technologies,Uber Technologies,1
Samsung Electronics,Samsung Electronics,1
Twitter,Twitter,1
Morgan Stanley,Morgan Stanley,1
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1
Tesla Motors,Boeing,0
Tesla Motors,Tesla Motors,1
Samsung Electronics,Airbnb,0
Lyft Inc,JP Morgan Chase,0
Accenture,Goldman Sachs,0
Goldman Sachs,Goldman Sachs,1
Tesla Motors,Tesla Motors,1
Snapchat,Snapchat,1
Boston Dynamics,Space Exploration Technologies,0
Apple Inc,John Smith,0
Berkshire Hathaway,Berkshire Hathaway,1
Citibank,Citibank,1
New York City,New York City,1
Deloitte Consulting,Tesla Energy,0
PayPal,General Electric,0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
JP Morgan Chase,Deloitte Consulting,0
Tesla Motors,Tesla Motors,1
Boeing,Boeing,1
JP Morgan Chase,SpaceX,0
Wall Street,Wall Street,1
General Electric,Blue Origin,0
Apple Inc,Apple Inc,1
SpaceX,SpaceX,1
Boston Consulting Group,Jane Doe,0
John Smith,Citibank,0
McKinsey & Company,McKinsey & Company,1
AMD Inc,AMD Inc,1
Facebook Meta,Microsoft Corporation,0
Amazon.com,Amazon.com,1
Moderna Inc,Tesla Energy,0
California Institute of Technology,California Institute of Technology,1
Massachusetts Institute of Technology,Goldman Sachs,0
Blue Origin,California Institute of Technology,0
Tesla Energy,Raytheon Technologies,0
Wall Street,International Business Machines,0
Goldman Sachs,Goldman Sachs,1
PayPal,John Smith,0
Snapchat,Snapchat,1
Intel Corporation,Intel Corporation,1
Facebook Meta,Facebook Meta,1
Adobe Systems,Adobe Systems,1
Accenture,California Institute of Technology,0
Deloitte Consulting,Deloitte Consulting,1
Siemens,Siemens,1
Adobe Systems,Adobe Systems,1
Morgan Stanley,Morgan Stanley,1
NASA,Citibank,0
Cisco Systems,Cisco Systems,1
JP Morgan Chase,Blue Origin,0
Blue Origin,Blue Origin,1
Berkshire Hathaway,Deloitte Consulting,0
Jane Doe,Jane Doe,1
Snapchat,Amazon.com,0
Space Exploration Technologies,Space Exploration Technologies,1
SpaceX,Raytheon Technologies,0
Amazon.com,Space Exploration Technologies,0
Google LLC,Google LLC,1
Adobe Systems,Citibank,0
AMD Inc,AMD Inc,1
International Business Machines,International Business Machines,1
Adobe Systems,Berkshire Hathaway,0
Moderna Inc,New York City,0
Boston Consulting Group,Johnson & Johnson,0
Deloitte Consulting,Deloitte Consulting,1
Apple Inc,Apple Inc,1
Blue Origin,Accenture,0
Oracle Corporation,AMD Inc,0
California Institute of Technology,California Institute of Technology,1
NASA,NASA,1
AMD Inc,AMD Inc,1
PayPal,PayPal,1
Cisco Systems,Cisco Systems,1
SpaceX,SpaceX,1
Morgan Stanley,Wall Street,0
Tesla Energy,Tesla Energy,1
Citibank,SpaceX,0
PayPal,PayPal,1
Oracle Corporation,Lyft Inc,0
Intel Corporation,Blue Origin,0
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1
Twitter,Twitter,1
Adobe Systems,Massachusetts Institute of Technology,0
Oracle Corporation,Boston Dynamics,0
John Smith,Microsoft Corporation,0
Elon Musk,Johnson & Johnson,0
Facebook Meta,Samsung Electronics,0
Boeing,Tesla Motors,0
JP Morgan Chase,Microsoft Corporation,0
Elon Musk,Elon Musk,1
Intel Corporation,Siemens,0
Snapchat,Snapchat,1
AMD Inc,Deloitte Consulting,0
Oracle Corporation,John Smith,0
YouTube Videos,YouTube Videos,1
Facebook Meta,Harvard University,0
Netflix Streaming,Netflix Streaming,1
International Business Machines,International Business Machines,1
Amazon.com,Spotify,0
Accenture,Accenture,1
Facebook Meta,Johnson & Johnson,0
Twitter,Tesla Motors,0
Boeing,Boeing,1
Boston Consulting Group,International Business Machines,0
Samsung Electronics,Samsung Electronics,1
Twitter,Adobe Systems,0
Intel Corporation,Intel Corporation,1
Moderna Inc,Netflix Streaming,0
Tesla Energy,Google LLC,0
Facebook Meta,Apple Inc,0
Moderna Inc,Jane Doe,0
Boston Dynamics,Lyft Inc,0
McKinsey & Company,Goldman Sachs,0
Uber Technologies,Microsoft Corporation,0
PayPal,PayPal,1
Harvard University,General Electric,0
Harvard University,Harvard University,1
Harvard University,Tesla Energy,0
Apple Inc,Apple Inc,1
Netflix Streaming,Lyft Inc,0
Lyft Inc,Snapchat,0
Amazon.com,Amazon.com,1
Facebook Meta,California Institute of Technology,0
Twitter,PayPal,0
Google LLC,PayPal,0
Wall Street,Wall Street,1
Airbnb,Berkshire Hathaway,0
Boeing,International Business Machines,0
Microsoft Corporation,Pfizer Pharmaceuticals,0
Airbnb,Airbnb,1
New York City,New York City,1
AMD Inc,Pfizer Pharmaceuticals,0
Deloitte Consulting,Deloitte Consulting,1
Deloitte Consulting,Tesla Motors,0
SpaceX,SpaceX,1
Boston Dynamics,Citibank,0
Oracle Corporation,International Business Machines,0
Space Exploration Technologies,Harvard University,0
Tesla Energy,Netflix Streaming,0
Morgan Stanley,NASA,0
Lockheed Martin,Lockheed Martin,1
Johnson & Johnson,Johnson & Johnson,1
General Electric,Jane Doe,0
General Electric,General Electric,1
Boston Consulting Group,SpaceX,0
John Smith,John Smith,1
Raytheon Technologies,Boston Consulting Group,0
Deloitte Consulting,Twitter,0
Deloitte Consulting,Adobe Systems,0
Airbnb,Lyft Inc,0
Jane Doe,Jane Doe,1
Morgan Stanley,Morgan Stanley,1
Adobe Systems,Lockheed Martin,0
Adobe Systems,Tesla Energy,0
Intel Corporation,Citibank,0
Johnson & Johnson,Airbnb,0
Johnson & Johnson,Harvard University,0
Lockheed Martin,Lockheed Martin,1
California Institute of Technology,Jane Doe,0
McKinsey & Company,McKinsey & Company,1
Adobe Systems,Samsung Electronics,0
General Electric,Tesla Motors,0
Lyft Inc,Adobe Systems,0
Tesla Motors,Berkshire Hathaway,0
Jane Doe,Jane Doe,1
Microsoft Corporation,Pfizer Pharmaceuticals,0
Google LLC,Google LLC,1
Massachusetts Institute of Technology,Netflix Streaming,0
Lockheed Martin,Lockheed Martin,1
Spotify,Accenture,0
Space Exploration Technologies,Space Exploration Technologies,1
Adobe Systems,Cisco Systems,0
John Smith,John Smith,1
Oracle Corporation,NASA,0
Twitter,Twitter,1
JP Morgan Chase,Raytheon Technologies,0
Goldman Sachs,Goldman Sachs,1
YouTube Videos,YouTube Videos,1
Uber Technologies,Oracle Corporation,0
International Business Machines,International Business Machines,1
Intel Corporation,Goldman Sachs,0
Adobe Systems,Adobe Systems,1
Blue Origin,Blue Origin,1
AMD Inc,AMD Inc,1
General Electric,General Electric,1
Wall Street,Apple Inc,0
PayPal,Raytheon Technologies,0
Elon Musk,Elon Musk,1
Google LLC,Deloitte Consulting,0
Spotify,NASA,0
PayPal,Harvard University,0
Spotify,Wall Street,0
Oracle Corporation,Jane Doe,0
Lyft Inc,Lyft Inc,1
Johnson & Johnson,Lockheed Martin,0
John Smith,John Smith,1
Boston Dynamics,AMD Inc,0
Boston Consulting Group,Boston Consulting Group,1
California Institute of Technology,International Business Machines,0
Tesla Motors,Tesla Motors,1
Wall Street,Wall Street,1
Intel Corporation,Berkshire Hathaway,0
Siemens,Siemens,1
Cisco Systems,Cisco Systems,1
Deloitte Consulting,Deloitte Consulting,1
Apple Inc,Apple Inc,1
Raytheon Technologies,Raytheon Technologies,1
Apple Inc,Citibank,0
Apple Inc,Apple Inc,1
Elon Musk,Citibank,0
John Smith,John Smith,1
Lockheed Martin,Lockheed Martin,1
PayPal,PayPal,1
Boston Consulting Group,Boston Consulting Group,1
Citibank,Citibank,1
Boston Dynamics,Spotify,0
Netflix Streaming,Space Exploration Technologies,0
JP Morgan Chase,JP Morgan Chase,1
Moderna Inc,AMD Inc,0
Accenture,Accenture,1
Blue Origin,Blue Origin,1
Morgan Stanley,Airbnb,0
Airbnb,McKinsey & Company,0
Samsung Electronics,Samsung Electronics,1
Amazon.com,Amazon.com,1
Netflix Streaming,Wall Street,0
Harvard University,Harvard University,1
Samsung Electronics,Samsung Electronics,1
Deloitte Consulting,Deloitte Consulting,1
Apple Inc,New York City,0
Microsoft Corporation,Microsoft Corporation,1
McKinsey & Company,McKinsey & Company,1
Tesla Motors,Boston Consulting Group,0
Snapchat,Snapchat,1
PayPal,Raytheon Technologies,0
Goldman Sachs,Goldman Sachs,1
Accenture,NASA,0
Raytheon Technologies,Raytheon Technologies,1
Samsung Electronics,Twitter,0
Deloitte Consulting,Moderna Inc,0
Spotify,Boeing,0
Morgan Stanley,Morgan Stanley,1
Lyft Inc,Lyft Inc,1
Tesla Motors,Tesla Motors,1
Space Exploration Technologies,Pfizer Pharmaceuticals,0
Blue Origin,Massachusetts Institute of Technology,0
Uber Technologies,NASA,0
Raytheon Technologies,Boston Dynamics,0
Johnson & Johnson,Johnson & Johnson,1
General Electric,SpaceX,0
Goldman Sachs,Goldman Sachs,1
Johnson & Johnson,Raytheon Technologies,0
Google LLC,Harvard University,0
Intel Corporation,McKinsey & Company,0
Oracle Corporation,Pfizer Pharmaceuticals,0
McKinsey & Company,Spotify,0
SpaceX,Spotify,0
AMD Inc,Berkshire Hathaway,0
Citibank,Citibank,1
Microsoft Corporation,McKinsey & Company,0
Uber Technologies,Boeing,0
Facebook Meta,Goldman Sachs,0
General Electric,Uber Technologies,0
John Smith,John Smith,1
California Institute of Technology,California Institute of Technology,1
Wall Street,Wall Street,1
Netflix Streaming,Microsoft Corporation,0
New York City,New York City,1
Oracle Corporation,Oracle Corporation,1
Snapchat,New York City,0
Amazon.com,Amazon.com,1
Tesla Motors,Tesla Motors,1
YouTube Videos,YouTube Videos,1
Oracle Corporation,Oracle Corporation,1
McKinsey & Company,Citibank,0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Apple Inc,Deloitte Consulting,0
Elon Musk,Elon Musk,1
NASA,Lockheed Martin,0
Netflix Streaming,Netflix Streaming,1
Accenture,Accenture,1
Space Exploration Technologies,Boston Dynamics,0
PayPal,Lyft Inc,0
Amazon.com,Apple Inc,0
McKinsey & Company,McKinsey & Company,1
California Institute of Technology,Massachusetts Institute of Technology,0
Raytheon Technologies,Raytheon Technologies,1
AMD Inc,Intel Corporation,0
Tesla Motors,Tesla Motors,1
Google LLC,Google LLC,1
Harvard University,Apple Inc,0
PayPal,California Institute of Technology,0
Spotify,Spotify,1
Intel Corporation,Intel Corporation,1
Lyft Inc,Amazon.com,0
New York City,New York City,1
Snapchat,Snapchat,1
Boeing,Boeing,1
Berkshire Hathaway,Morgan Stanley,0
Google LLC,Snapchat,0
Tesla Motors,NASA,0
Accenture,Accenture,1
PayPal,Morgan Stanley,0
Berkshire Hathaway,Berkshire Hathaway,1
Amazon.com,Spotify,0
McKinsey & Company,Lyft Inc,0
Microsoft Corporation,Microsoft Corporation,1
Berkshire Hathaway,General Electric,0
Boston Consulting Group,Boston Consulting Group,1
YouTube Videos,YouTube Videos,1
Google LLC,Google LLC,1
Lockheed Martin,Spotify,0
Space Exploration Technologies,Space Exploration Technologies,1
Facebook Meta,New York City,0
Adobe Systems,Moderna Inc,0
PayPal,Moderna Inc,0
Raytheon Technologies,Raytheon Technologies,1
New York City,New York City,1
Twitter,Twitter,1
Citibank,Lockheed Martin,0
Accenture,Goldman Sachs,0
Boston Dynamics,Boston Dynamics,1
Airbnb,Airbnb,1
McKinsey & Company,Adobe Systems,0
Accenture,Citibank,0
Harvard University,Jane Doe,0
Lyft Inc,Samsung Electronics,0
Airbnb,John Smith,0
McKinsey & Company,Twitter,0
Google LLC,Google LLC,1
John Smith,Netflix Streaming,0
Blue Origin,Microsoft Corporation,0
Intel Corporation,Intel Corporation,1
Tesla Energy,Tesla Energy,1
Berkshire Hathaway,New York City,0
Tesla Energy,Lyft Inc,0
International Business Machines,McKinsey & Company,0
Goldman Sachs,Johnson & Johnson,0
PayPal,PayPal,1
International Business Machines,Massachusetts Institute of Technology,0
Morgan Stanley,Raytheon Technologies,0
Wall Street,Wall Street,1
YouTube Videos,YouTube Videos,1
Blue Origin,Blue Origin,1
Microsoft Corporation,Microsoft Corporation,1
Tesla Energy,Pfizer Pharmaceuticals,0
Citibank,Citibank,1
Lockheed Martin,Lockheed Martin,1
Blue Origin,Blue Origin,1
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Snapchat,Snapchat,1
SpaceX,Intel Corporation,0
Boston Consulting Group,Morgan Stanley,0
PayPal,PayPal,1
SpaceX,Amazon.com,0
Johnson & Johnson,Blue Origin,0
Lockheed Martin,Lockheed Martin,1
California Institute of Technology,YouTube Videos,0
Samsung Electronics,Samsung Electronics,1
Johnson & Johnson,Goldman Sachs,0
Moderna Inc,Wall Street,0
Intel Corporation,Oracle Corporation,0
Boeing,Tesla Energy,0
Google LLC,Boeing,0
Facebook Meta,Facebook Meta,1
PayPal,PayPal,1
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1
Amazon.com,Amazon.com,1
Accenture,Harvard University,0
NASA,Boston Consulting Group,0
Intel Corporation,Spotify,0
Uber Technologies,Boston Dynamics,0
Snapchat,Snapchat,1
Blue Origin,Blue Origin,1
Space Exploration Technologies,Space Exploration Technologies,1
Lockheed Martin,Facebook Meta,0
Spotify,Moderna Inc,0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Twitter,Goldman Sachs,0
Snapchat,Lyft Inc,0
PayPal,Moderna Inc,0
Morgan Stanley,Samsung Electronics,0
Siemens,Siemens,1
Berkshire Hathaway,Berkshire Hathaway,1
Cisco Systems,Cisco Systems,1
Harvard University,Harvard University,1
Intel Corporation,Intel Corporation,1
Intel Corporation,Intel Corporation,1
Microsoft Corporation,Microsoft Corporation,1
Adobe Systems,Massachusetts Institute of Technology,0
Boeing,Tesla Motors,0
John Smith,John Smith,1
Morgan Stanley,Morgan Stanley,1
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
NASA,Boeing,0
Lyft Inc,Lyft Inc,1
Oracle Corporation,Facebook Meta,0
Boston Consulting Group,International Business Machines,0
New York City,JP Morgan Chase,0
John Smith,John Smith,1
Spotify,Spotify,1
Accenture,Adobe Systems,0
Morgan Stanley,Space Exploration Technologies,0
Lyft Inc,Lyft Inc,1
International Business Machines,New York City,0
Goldman Sachs,John Smith,0
Cisco Systems,Cisco Systems,1
Pfizer Pharmaceuticals,NASA,0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Accenture,Accenture,1
Lyft Inc,Harvard University,0
Intel Corporation,Johnson & Johnson,0
California Institute of Technology,Siemens,0
Johnson & Johnson,JP Morgan Chase,0
Netflix Streaming,McKinsey & Company,0
Morgan Stanley,Samsung Electronics,0
Boston Dynamics,Boston Dynamics,1
Tesla Motors,Tesla Motors,1
Facebook Meta,Facebook Meta,1
Airbnb,Airbnb,1
Deloitte Consulting,Snapchat,0
Massachusetts Institute of Technology,New York City,0
Boeing,Blue Origin,0
Accenture,Accenture,1
Goldman Sachs,California Institute of Technology,0
Blue Origin,Blue Origin,1
Blue Origin,Boeing,0
McKinsey & Company,McKinsey & Company,1
NASA,NASA,1
Samsung Electronics,Moderna Inc,0
Accenture,Microsoft Corporation,0
Airbnb,Airbnb,1
Morgan Stanley,Morgan Stanley,1
Accenture,YouTube Videos,0
Spotify,Spotify,1
AMD Inc,AMD Inc,1
Uber Technologies,Uber Technologies,1
Microsoft Corporation,Microsoft Corporation,1
Amazon.com,Amazon.com,1
Berkshire Hathaway,International Business Machines,0
PayPal,PayPal,1
John Smith,Jane Doe,0
Apple Inc,Microsoft Corporation,0
JP Morgan Chase,Johnson & Johnson,0
Goldman Sachs,Oracle Corporation,0
Accenture,Elon Musk,0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1
Uber Technologies,Accenture,0
Spotify,International Business Machines,0
PayPal,PayPal,1
Google LLC,John Smith,0
Samsung Electronics,Samsung Electronics,1
Netflix Streaming,Cisco Systems,0
Moderna Inc,Berkshire Hathaway,0
Tesla Energy,Johnson & Johnson,0
Amazon.com,Harvard University,0
Boston Dynamics,Boston Dynamics,1
Uber Technologies,Uber Technologies,1
Microsoft Corporation,Tesla Motors,0
John Smith,Lockheed Martin,0
Uber Technologies,Boston Dynamics,0
Airbnb,Airbnb,1
John Smith,Moderna Inc,0
Citibank,Citibank,1
Apple Inc,Apple Inc,1
NASA,NASA,1
Boston Dynamics,Siemens,0
Adobe Systems,Adobe Systems,1
McKinsey & Company,Spotify,0
Space Exploration Technologies,Space Exploration Technologies,1
Elon Musk,Berkshire Hathaway,0
Snapchat,Goldman Sachs,0
Airbnb,Netflix Streaming,0
McKinsey & Company,McKinsey & Company,1
Space Exploration Technologies,Lyft Inc,0
Airbnb,Boston Consulting Group,0
Boeing,NASA,0
Microsoft Corporation,California Institute of Technology,0
SpaceX,SpaceX,1
PayPal,PayPal,1
Pfizer Pharmaceuticals,YouTube Videos,0
Snapchat,Moderna Inc,0
PayPal,Airbnb,0
